authority_id,authority_name_he,authority_name_en,district,population,socioeconomic_cluster,year,total_waste_tons,kg_per_capita_day,pct_recycled,pct_landfilled,pct_other_recovery,reported,source_url,source_name
7500,סח'נין,Sakhnin,,32355.0,,2018,13937.0,1.2396455309342125,4.484465810432662,95.51553418956735,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
4501,ע'ג'ר,Ghajar,,2629.0,,2018,1028.44,1.090888050058825,0.6261911244214537,99.37380887557853,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
666,עומר,Omer,,8250.0,,2018,5372.97,1.9370932747255696,26.604523196667767,73.39547680333224,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
530,עיילבון,Eilabun,,5777.0,,2018,2634.39,1.27849837020443,0.6069716329017345,99.39302836709827,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
511,עילוט,Ilut,,8561.0,,2018,3856.223,1.3096551347802494,6.514742534339948,93.48525746566006,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
532,עין מאהל,Ein Mahel,,13485.0,,2018,5325.0,1.123446820924776,0.0,100.0,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
4502,עין קנייא,Ein Qiniyye,,2361.0,,2018,763.5,1.021397303618141,5.304518664047151,94.69548133595285,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
7600,עכו,Akko,,50555.0,,2018,31152.806999999997,1.7555980780891793,1.6572086104472066,98.3427913895528,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
3660,עמנואל,Immanu'el,,4860.0,,2018,1248.34,0.9589056458782665,0.6504638159475785,99.34953618405244,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,עמק הירדן,Emeq HaYarden,,15138.0,,2018,11627.776999999998,2.3386377395148457,27.06415749115244,72.93584250884756,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,עמק המעיינות,Emeq HaMa'ayanot,,15012.0,,2018,9417.032666666666,1.9479851634804555,17.298789590408134,82.70121040959187,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,עמק חפר,Emeq Hefer,,41826.0,,2018,28078.536691,1.8208338232969608,43.706782639900204,56.29321736009979,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,עמק יזרעאל,Emeq Yizre'el,,40514.0,,2018,24072.911,1.7203532050478076,44.84551535956744,55.15448464043256,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
534,עספיא,Isifya,,13060.0,,2018,,,,,,False,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
7700,עפולה,Afula,,60828.0,,2018,37639.9,2.043942158020933,30.804810852313636,69.19518914768636,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
531,עראבה,Arrabe,,26119.0,,2018,10740.109,1.169025492715026,19.460780146644694,80.5392198533553,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,ערבות הירדן,Arvot Hayarden,,6294.0,,2018,2018.6390000000001,1.096780923791607,0.9931939291770346,99.00680607082296,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2560,ערד,Arad,,27586.0,,2018,12880.466999999999,1.357763439908101,20.676362122584532,79.32363787741548,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
637,ערערה,Ar'ara,,19919.0,,2018,11100.0,1.2304011950055456,2.8828828828828827,97.11711711711712,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1192,ערערה-בנגב,Ar'ara-BaNegev,,19543.0,,2018,3922.0,0.6206023614465769,0.0,100.0,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
537,פוריידיס,Fureidis,,13108.0,,2018,1500.0,0.3164300229797284,0.0,100.0,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
535,פסוטה,Fassuta,,3358.0,,2018,1690.0,1.4826188057430951,1.2881656804733728,98.71183431952663,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
536,פקיעין (בוקייעה),Peqi'in (Buqei'a),,5919.0,,2018,3988.333,1.8868064801423872,1.5670707536206228,98.43292924637937,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
7800,פרדס חנה-כרכור,Pardes Hanna-Karkur,,44161.0,,2018,23519.335,1.548466415445686,44.01368065891319,55.98631934108681,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
171,פרדסייה,Pardesiyya,,7743.0,,2018,3142.8899999999994,1.4772658316571519,18.212307780418662,81.78769221958133,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
7900,פתח תקווה,Petah Tiqwa,,264046.0,,2018,145801.71,1.6484951044339928,6.213294754910626,93.78670524508938,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
8000,צפת,Zefat,,37801.0,,2018,22680.157,1.7505470035597297,2.178807668747619,97.82119233125238,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
3557,קדומים,Qedumim,,4470.0,,2018,2138.88,1.291341256751112,14.53470975463794,85.46529024536206,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
195,קדימה-צורן,Qadima- Zoran,,22153.0,,2018,11912.181999999999,1.4675449182678544,18.245641310718728,81.75435868928128,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
638,קלנסווה,Qalansawe,,23951.0,,2018,9447.93792,1.146408672866714,30.36311144601594,69.63688855398406,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
4100,קצרין,Qazrin,,7633.0,,2018,4026.704,1.5475390955289203,10.547186979723365,89.45281302027664,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2620,קריית אונו,Qiryat Ono,,41537.0,,2018,19353.654,1.3358958363639846,38.629986874829946,61.370013125170054,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
3611,קריית ארבע,Qiryat Arba,,7442.0,,2018,3448.891,1.2889958684209064,2.9864672441083235,97.01353275589167,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
6800,קריית אתא,Qiryat Atta,,60465.0,,2018,35490.915,1.6795706486387616,31.9544170670156,68.04558293298439,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
9500,קריית ביאליק,Qiryat Bialik,,44806.0,,2018,24464.559,1.6860025667810157,44.06618978907406,55.93381021092595,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2630,קריית גת,Qiryat Gat,,63386.0,,2018,33561.82400000001,1.6955753370347515,2.7078206476501396,97.29217935234986,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2300,קריית טבעון,Qiryat Tiv'on,,17944.0,,2018,10414.97,1.5923944757925874,11.82191345726392,88.17808654273607,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
9600,קריית ים,Qiryat Yam,,38906.0,,2018,21295.795000000002,1.4656144046727235,40.515111081788675,59.48488891821132,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1137,קריית יערים,Qiryat Ye'arim,,7161.0,,2018,2527.5206666666663,1.3310256442528343,13.353824208756885,86.64617579124311,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
8200,קריית מוצקין,Qiryat Motzkin,,49057.0,,2018,22233.018000000004,1.4597833077429911,8.336363196395558,91.66363680360445,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1034,קריית מלאכי,Qiryat Mal'akhi,,26362.0,,2018,16085.630000000001,1.938814332200444,10.337425391482958,89.66257460851705,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
469,קריית עקרון,Qiryat Eqron,,11425.0,,2018,8179.763,2.045772228550141,23.14172427734153,76.85827572265848,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2800,קריית שמונה,Qiryat Shemona,,23083.0,,2018,14389.06,1.7340583351711454,2.224328760878056,97.77567123912195,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
3640,קרני שומרון,Qarne Shomeron,,10102.0,,2018,4223.308,1.534348591365085,18.778928744955376,81.22107125504462,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
543,ראמה,Rame,,8472.0,,2018,3665.27,1.3185919141283957,1.7807692202757235,98.21923077972427,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2640,ראש העין,Rosh HaAyin,,74572.0,,2018,32371.845,1.660907821406404,21.36983866690329,78.63016133309671,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
26,ראש פינה,Rosh Pinna,,3352.0,,2018,3505.2,3.107241656185865,20.917494008901063,79.08250599109894,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
8300,ראשון לציון,Rishon LeZiyyon,,252413.0,,2018,180916.945,1.9764060090661455,23.812543263982263,76.18745673601774,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1161,רהט,Rahat,,71355.0,,2018,31876.594,1.285975000685819,0.9037887172010912,99.0962112827989,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
8400,רחובות,Rehovot,,150471.0,,2018,94893.25,1.8572893566128854,15.87287820788096,84.12712179211903,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
542,ריינה,Reine,,17046.0,,2018,8943.601,1.3036390161639937,23.7394423118831,76.2605576881169,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
922,רכסים,Rekhasim,,13910.0,,2018,6201.57,1.4189775238865432,5.085982743079576,94.91401725692043,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
8500,רמלה,Ramla,,81126.0,,2018,47947.904,1.7375516917046308,15.02685915113203,84.97314084886798,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
8600,רמת גן,Ramat Gan,,165155.0,,2018,101019.572,1.754809681076928,40.94332531917676,59.05667468082324,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2650,רמת השרון,Ramat HaSharon,,48986.0,,2018,35885.06,2.120233618216785,40.67614767817025,59.32385232182975,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
122,רמת ישי,Ramat Yishay,,7880.0,,2018,5833.146,2.0727430381402536,21.196348934177202,78.8036510658228,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,רמת נגב,Ramat Negev,,8097.0,,2018,11280.630000000001,4.00282808139339,7.310141366218022,92.68985863378198,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
8700,רעננה,Ra'annana,,80155.0,,2018,48149.09099999999,1.7971012377745117,30.85497709603698,69.14502290396302,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
913,שבלי-אום אל-גנם,Shibli-Umm Al-Ghanam,,6278.0,,2018,2706.258,1.2470459929362685,0.9012444489771485,99.09875555102286,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1286,שגב-שלום,Segev-Shalom,,14654.0,,2018,3610.8999999999996,0.9766517508799911,3.324772217452713,96.6752277825473,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,שדות דן,Sedot Dan,,,,2018,14276.14,2.5676302979562213,34.856340719550246,65.14365928044977,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,שדות נגב,Sedot Negev,,11590.0,,2018,8182.873,2.146061373377332,17.273587772900793,82.72641222709922,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1031,שדרות,Sederot,,31108.0,,2018,13606.382,1.4450704128121874,8.896852815098093,91.1031471849019,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1304,שוהם,Shoham,,21171.0,,2018,10437.861,1.3644180790835643,49.34402747842685,50.65597252157315,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,שומרון,Shomron,,51691.0,,2018,18445.5,1.1934680987248611,8.153967092244722,91.84603290775527,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
812,שלומי,Shelomi,,7497.0,,2018,3019.52,1.3196220001797068,40.883080754557014,59.116919245442986,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
538,שעב,Sha'ab,,7445.0,,2018,2289.824,0.913108687675729,0.909414872060036,99.09058512793996,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,שער הנגב,Sha'ar HaNegev,,8917.0,,2018,4129.99,1.4115570229404204,9.281285184709892,90.7187148152901,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
692,שפיר,Shafir,,1030.0,,2018,7628.59,1.909047001766758,22.726430441274204,77.2735695587258,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
8800,שפרעם,Shefar'am,,42713.0,,2018,32447.17,2.1528972346459576,21.888287946221503,78.11171205377849,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
5000,תל אביב-יפו,Tel Aviv - Yafo,,492872.0,,2018,439987.745,2.6923470183789773,39.67867900502547,60.32132099497453,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
154,תל מונד,Tel Mond,,14115.0,,2018,6306.26,1.3568251415658548,20.06815450044876,79.93184549955123,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1054,תל שבע,Tel Sheva,,22760.0,,2018,6782.51,0.9302537756675171,0.0,100.0,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,תמר,Tamar,,1524.0,,2018,11402.000000000002,21.071403820832085,3.05156990001754,96.94843009998245,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
472,אבו גוש,Abu Ghosh,,8657.0,,2019,4310.116,1.5495750917001994,32.411563865102465,67.58843613489753,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
473,אבו סנאן,Abu Snan,,13895.0,,2019,5986.244999999999,1.1708910710985014,2.7563188609888174,97.24368113901119,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
182,אבן יהודה,Even Yehuda,,14989.0,,2019,9845.737000000001,1.9599376529687005,11.78683728805675,88.21316271194326,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2710,אום אל-פחם,Umm Al-Fahm,,57560.0,,2019,29260.411,1.4406338207425708,1.478673693271089,98.52132630672891,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
31,אופקים,Ofaqim,,35355.0,,2019,17523.160000000003,1.6087883495885458,10.360515135397952,89.63948486460205,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2400,אור יהודה,Or Yehuda,,36850.0,,2019,30903.416,2.2983262931629933,40.97998745510852,59.02001254489148,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1020,אור עקיבא,Or Aqiva,,22173.0,,2019,15351.276000000002,2.2606514773822948,34.15589687788819,65.8441031221118,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
3760,אורנית,Oranit,,9979.0,,2019,,,,,,False,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
565,אזור,Azor,,13191.0,,2019,11840.163,2.513661583860986,41.00081223543967,58.99918776456033,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
2600,אילת,Eilat,,55213.0,,2019,68851.37999999999,3.619431621317788,9.37300022163681,90.6269997783632,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
478,אכסאל,Iksal,,14646.0,,2019,6827.365,1.2774968985822357,6.142413654462593,93.85758634553741,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,אל קסום,El Kasum,,18954.0,,2019,2644.07,0.47369804788362097,1.2669861236654096,98.73301387633458,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,אל-בטוף,El Batuf,,8903.0,,2019,,,,,,False,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
,אלונה,Allona,,2195.0,,2019,2154.08,2.58275231557807,52.93211022803239,47.067889771967614,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
41,אליכין,Elyakhin,,3926.0,,2019,2322.77,1.844298920347061,18.963565053793534,81.03643494620647,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
1309,אלעד,El'ad,,48825.0,,2019,18671.851,1.0588184825181846,10.766522290693088,89.23347770930691,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
3750,אלפי מנשה,Alfei Menashe,,8068.0,,2019,4975.43,1.7235194169292138,14.427345978136563,85.57265402186344,,True,https://www.cbs.gov.il/he/publications/Pages/2019/פסולת-שנאספה-ברשויות-המקומיות-2014-2017.aspx,"CBS - Household and Commercial Waste Collected, by Type of Treatment and Local Authority"
